resource_name,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
pistachio hulls,xylan,% dry weight,7.73,(c0)2163,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,glucan,% dry weight,11.55,(c0)21ce,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,lignin,% dry weight,42.92,(c0)2c34,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,xylan,% dry weight,8.12,(c0)47ff,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,lignin,% dry weight,42.36,(c0)4885,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,glucan,% dry weight,11.39,(c0)6e53,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,xylose,% dry weight,8.79,(c0)7c08,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,glucose,% dry weight,12.84,(c0)86e1,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,xylose,% dry weight,9.0,(c0)95c5,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,glucan,% dry weight,11.22,(c0)b33e,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,xylan,% dry weight,7.92,(c0)bbb6,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,lignin,% dry weight,43.26,(c0)c14e,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
pistachio hulls,xylose,% dry weight,9.23,(c0)cdec,pass,,,,2026-07-08 03:54:13.565642,stuntman,2026-07-08 03:54:13.565642
unused oak stick,lignin,% dry weight,36.22,(c4)0589,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,xylan,% dry weight,13.94,(c4)111c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,glucan,% dry weight,39.39,(c4)126d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,xylose,% dry weight,15.85,(c4)226a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,xylose,% dry weight,16.04,(c4)24f1,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,lignin,% dry weight,35.44,(c4)3676,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,xylose,% dry weight,15.71,(c4)3724,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,glucose,% dry weight,44.13,(c4)4695,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,glucose,% dry weight,43.77,(c4)504e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,xylan,% dry weight,14.11,(c4)5987,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,glucan,% dry weight,39.72,(c4)677c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,lignin,% dry weight,35.37,(c4)68bc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,glucan,% dry weight,38.78,(c4)882a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,xylan,% dry weight,13.83,(c4)9c93,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
unused oak stick,glucose,% dry weight,43.09,(c4)fccc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,lignin,% dry weight,29.4,(c5)02f2,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
walnut tree sticks,xylose,% dry weight,17.46,(c5)0d9b,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,xylan,% dry weight,6.67,(c5)0ed9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,glucan,% dry weight,34.25,(c5)18bf,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
walnut tree sticks,glucan,% dry weight,33.31,(c5)1af8,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,lignin,% dry weight,44.69,(c5)1d8d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,xylan,% dry weight,15.36,(c5)1f57,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,glucan,% dry weight,41.28,(c5)24af,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
spent oak chips,xylose,% dry weight,7.58,(c5)267f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
spent oak chips,xylose,% dry weight,7.39,(c5)27e9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,lignin,% dry weight,28.49,(c5)2932,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
walnut tree sticks,xylan,% dry weight,15.27,(c5)2d94,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,xylose,% dry weight,7.4,(c5)5f9f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,glucose,% dry weight,38.05,(c5)624f,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
walnut tree sticks,glucan,% dry weight,34.38,(c5)6d4b,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,glucose,% dry weight,45.86,(c5)6fa0,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
spent oak chips,glucose,% dry weight,46.16,(c5)7034,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
spent oak chips,lignin,% dry weight,44.09,(c5)86ca,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
spent oak chips,glucan,% dry weight,42.22,(c5)8f41,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
spent oak chips,xylan,% dry weight,6.51,(c5)a648,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
spent oak chips,glucose,% dry weight,46.91,(c5)b324,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,glucose,% dry weight,37.01,(c5)bcb2,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
walnut tree sticks,lignin,% dry weight,28.71,(c5)c098,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,xylan,% dry weight,6.5,(c5)c20a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,glucose,% dry weight,38.2,(c5)c9d1,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
walnut tree sticks,xylan,% dry weight,14.65,(c5)ca15,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,glucan,% dry weight,41.54,(c5)cc25,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
walnut tree sticks,xylose,% dry weight,16.64,(c5)daf9,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
walnut tree sticks,xylose,% dry weight,17.35,(c5)e06a,pass,,,,2026-07-08 03:54:13.565642,badger,2026-07-08 03:54:13.565642
spent oak chips,lignin,% dry weight,44.78,(c5)f357,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
almond branches,xylan,% dry weight,13.9,(c7)0c90,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,glucose,% dry weight,28.26,(c7)32d3,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,lignin,% dry weight,34.64,(c7)4017,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,glucose,% dry weight,26.32,(c7)4fab,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,xylose,% dry weight,17.32,(c7)548b,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,glucose,% dry weight,28.01,(c7)55ad,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,xylan,% dry weight,15.25,(c7)5eb1,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,glucan,% dry weight,25.21,(c7)70cd,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,xylose,% dry weight,17.33,(c7)71f6,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,xylan,% dry weight,15.24,(c7)749c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,lignin,% dry weight,33.57,(c7)8b0b,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,glucan,% dry weight,25.44,(c7)a5f2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,xylose,% dry weight,15.8,(c7)bffa,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,lignin,% dry weight,33.62,(c7)f332,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
almond branches,glucan,% dry weight,23.69,(c7)fb25,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,vibrant,2026-07-08 03:54:13.565642
rice straw,lignin,% dry weight,19.13,(ca)0336,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,lignin,% dry weight,18.92,(ca)0ac2,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,glucan,% dry weight,33.1,(ca)143e,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,xylan,% dry weight,16.97,(ca)1c11,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,xylan,% dry weight,17.15,(ca)1ec6,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,xylan,% dry weight,16.1,(ca)23fe,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,lignin,% dry weight,18.8,(ca)2a06,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,glucan,% dry weight,34.0,(ca)3a26,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,xylose,% dry weight,19.49,(ca)3df0,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,xylose,% dry weight,18.3,(ca)53ec,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,glucose,% dry weight,37.78,(ca)9001,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,glucose,% dry weight,36.78,(ca)b994,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,glucose,% dry weight,37.58,(ca)beff,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,xylose,% dry weight,19.28,(ca)cd2f,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,glucan,% dry weight,33.82,(ca)cf48,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
tomato pomace,lignin+,% dry weight,31.57,(d2)0b71,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,xylan,% dry weight,8.84,(d2)12cb,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,xylan,% dry weight,8.72,(d2)1e4c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,lignin+,% dry weight,30.53,(d2)2fae,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,xylose,% dry weight,10.04,(d2)42a2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,glucose,% dry weight,21.0,(d2)4d07,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,glucan,% dry weight,18.98,(d2)62d0,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,glucose,% dry weight,21.15,(d2)a7f3,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,glucan,% dry weight,18.9,(d2)bdb6,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,glucan,% dry weight,19.04,(d2)cadf,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,xylan,% dry weight,8.46,(d2)cea7,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,xylose,% dry weight,9.62,(d2)d344,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,glucose,% dry weight,21.08,(d2)d758,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,lignin+,% dry weight,31.95,(d2)d96d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
tomato pomace,xylose,% dry weight,9.91,(d2)da56,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,pinecrest,2026-07-08 03:54:13.565642
wheat straw,xylose,% dry weight,21.62,(da)0242,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,lignin,% dry weight,16.97,(da)0c02,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,arabinan,% dry weight,2.01,(da)0dd5,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,xylan,% dry weight,20.51,(da)0eb5,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,glucose,% dry weight,23.77,(da)0f5b,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,arabinan,% dry weight,2.35,(da)112e,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,glucan,% dry weight,22.6,(da)11ef,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,glucan,% dry weight,34.11,(da)206c,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucose,% dry weight,37.11,(da)28c3,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,lignin,% dry weight,32.34,(da)3381,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
pistachio shells,lignin,% dry weight,33.6,(da)351f,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
pistachio shells,glucan,% dry weight,21.4,(da)3e27,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,xylose,% dry weight,23.3,(da)45fb,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucan,% dry weight,33.4,(da)5b66,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,glucose,% dry weight,23.78,(da)5c87,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,xylose,% dry weight,23.56,(da)5f99,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,xylan,% dry weight,37.19,(da)6158,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
pistachio shells,glucan,% dry weight,21.4,(da)61f1,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,glucose,% dry weight,38.08,(da)627d,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,xylose,% dry weight,23.31,(da)659e,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,arabinan,% dry weight,2.41,(da)65a4,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,xylose,% dry weight,42.26,(da)6b6b,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,xylan,% dry weight,19.03,(da)6f36,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,xylose,% dry weight,23.01,(da)793b,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,xylan,% dry weight,20.51,(da)8086,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,lignin,% dry weight,16.7,(da)83a3,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,xylan,% dry weight,37.28,(da)847a,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,arabinose,% dry weight,2.68,(da)85be,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,lignin,% dry weight,21.63,(da)8737,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucose,% dry weight,35.68,(da)9bfc,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,glucose,% dry weight,25.11,(da)a0f5,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,arabinose,% dry weight,2.29,(da)a2d6,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,xylan,% dry weight,20.74,(da)ab96,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,xylan,% dry weight,37.06,(da)aba8,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,glucan,% dry weight,34.23,(da)ac37,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucose,% dry weight,37.9,(da)b0df,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,lignin,% dry weight,21.68,(da)b698,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucan,% dry weight,33.49,(da)b8f9,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,lignin,% dry weight,16.75,(da)cc8a,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,arabinose,% dry weight,2.74,(da)cf0e,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,xylose,% dry weight,42.37,(da)dc7a,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
pistachio shells,xylose,% dry weight,42.11,(da)e334,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,lignin,% dry weight,21.88,(da)eb21,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucan,% dry weight,32.11,(da)ec68,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucose,% dry weight,38.03,(da)ed48,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,xylan,% dry weight,20.25,(da)ef39,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
pistachio shells,lignin,% dry weight,32.79,(da)f1b5,pass,,,,2026-07-08 03:54:13.565642,tripod,2026-07-08 03:54:13.565642
wheat straw,xylose,% dry weight,23.13,(da)f3ce,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,xylan,% dry weight,20.35,(da)f6bc,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucose,% dry weight,37.21,(da)fbf9,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
wheat straw,glucan,% dry weight,34.27,(da)ff89,pass,,,,2026-07-08 03:54:13.565642,wardrobe,2026-07-08 03:54:13.565642
walnut hulls,glucan,% dry weight,12.86,(e7)365a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,xylose,% dry weight,10.57,(e7)47b9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,glucan,% dry weight,12.45,(e7)4b15,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,glucose,% dry weight,14.29,(e7)4f39,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,xylose,% dry weight,11.29,(e7)538c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,xylan,% dry weight,9.61,(e7)561b,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,lignin,% dry weight,36.0,(e7)6d58,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,glucose,% dry weight,13.83,(e7)7925,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,xylan,% dry weight,9.3,(e7)795e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,xylose,% dry weight,10.92,(e7)abfc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,xylan,% dry weight,9.94,(e7)afea,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,lignin,% dry weight,34.65,(e7)bcb4,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,glucan,% dry weight,12.98,(e7)be54,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,lignin,% dry weight,34.66,(e7)d6bc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut hulls,glucose,% dry weight,14.42,(e7)edcc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
