sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,sample_mean,n_replicates,n_contributing_experiments,pooled_SD,pooled_RSD_percent,between_experiment_SD,between_experiment_RSD_percent,replicate_group_id
132,9,pistachio hulls,xrf,zn,tripod,oven dry + knife mill (2mm),,ppm,22.666666666666668,3,1,1.1547005383792515,5.094267081084933,,,2131
132,9,pistachio hulls,xrf,rb,tripod,oven dry + knife mill (2mm),,ppm,150.66666666666666,3,1,0.5773502691896258,0.38319708132054814,,,2132
132,9,pistachio hulls,xrf,ba,tripod,oven dry + knife mill (2mm),,ppm,39.0,3,1,9.539392014169456,24.45997952351143,,,2133
132,9,pistachio hulls,xrf,mo,tripod,oven dry + knife mill (2mm),,ppm,3.0,1,1,,,,,2134
132,9,pistachio hulls,xrf,s,tripod,oven dry + knife mill (2mm),,ppm,2943.3333333333335,3,1,47.258156262526086,1.6055998730190062,,,2135
132,9,pistachio hulls,xrf,th,tripod,oven dry + knife mill (2mm),,ppm,12.666666666666666,3,1,1.1547005383792517,9.116056881941462,,,2136
132,9,pistachio hulls,xrf,si,tripod,oven dry + knife mill (2mm),,ppm,1236.6666666666667,3,1,92.9157324317757,7.513401544348438,,,2137
132,9,pistachio hulls,xrf,fe,tripod,oven dry + knife mill (2mm),,ppm,367.3333333333333,3,1,4.163331998932266,1.1333934661340108,,,2138
132,9,pistachio hulls,xrf,sr,tripod,oven dry + knife mill (2mm),,ppm,21.0,3,1,0.0,0.0,,,2139
132,9,pistachio hulls,xrf,ce,tripod,oven dry + knife mill (2mm),,ppm,79.0,2,1,0.0,0.0,,,2140
132,9,pistachio hulls,xrf,k,tripod,oven dry + knife mill (2mm),,ppm,78400.0,3,1,964.3650760992955,1.2300574950246117,,,2141
132,9,pistachio hulls,xrf,la,tripod,oven dry + knife mill (2mm),,ppm,68.5,2,1,6.363961030678928,9.290454059385295,,,2142
132,9,pistachio hulls,xrf,p,tripod,oven dry + knife mill (2mm),,ppm,1880.0,3,1,52.91502622129181,2.8146290543240324,,,2143
132,9,pistachio hulls,xrf,pr,tripod,oven dry + knife mill (2mm),,ppm,135.0,1,1,,,,,2144
83,55,peach seeds,xrf,mn,rushes,oven dry + knife mill (2mm),,ppm,29.666666666666668,3,1,1.5275252316519468,5.148961455006562,,,2145
83,55,peach seeds,xrf,mo,rushes,oven dry + knife mill (2mm),,ppm,4.0,3,1,0.0,0.0,,,2146
83,55,peach seeds,xrf,al,rushes,oven dry + knife mill (2mm),,ppm,538.0,2,1,19.79898987322333,3.6801096418630728,,,2147
83,55,peach seeds,xrf,k,rushes,oven dry + knife mill (2mm),,ppm,7146.666666666667,3,1,292.97326385411577,4.099439326316919,,,2148
83,55,peach seeds,xrf,si,rushes,oven dry + knife mill (2mm),,ppm,252.66666666666666,3,1,40.15387071420803,15.89203326419843,,,2149
83,55,peach seeds,xrf,p,rushes,oven dry + knife mill (2mm),,ppm,1683.3333333333333,3,1,45.09249752822894,2.678762229399739,,,2150
83,55,peach seeds,xrf,zn,rushes,oven dry + knife mill (2mm),,ppm,12.0,3,1,0.0,0.0,,,2151
83,55,peach seeds,xrf,cu,rushes,oven dry + knife mill (2mm),,ppm,12.333333333333334,3,1,0.5773502691896257,4.681218398834803,,,2152
83,55,peach seeds,xrf,s,rushes,oven dry + knife mill (2mm),,ppm,717.0,3,1,23.065125189341593,3.2168933318468054,,,2153
83,55,peach seeds,xrf,ca,rushes,oven dry + knife mill (2mm),,ppm,611.0,3,1,8.54400374531753,1.3983639517704631,,,2154
83,55,peach seeds,xrf,pr,rushes,oven dry + knife mill (2mm),,ppm,55.0,1,1,,,,,2155
83,55,peach seeds,xrf,fe,rushes,oven dry + knife mill (2mm),,ppm,47.0,3,1,1.0,2.127659574468085,,,2156
83,55,peach seeds,xrf,th,rushes,oven dry + knife mill (2mm),,ppm,46.333333333333336,3,1,1.5275252316519465,3.2968170467308195,,,2157
83,55,peach seeds,xrf,u,rushes,oven dry + knife mill (2mm),,ppm,13.333333333333334,3,1,1.1547005383792517,8.660254037844387,,,2158
83,55,peach seeds,xrf,la,rushes,oven dry + knife mill (2mm),,ppm,26.0,1,1,,,,,2159
83,55,peach seeds,xrf,ce,rushes,oven dry + knife mill (2mm),,ppm,54.0,1,1,,,,,2160
83,55,peach seeds,xrf,mg,rushes,oven dry + knife mill (2mm),,ppm,3870.0,1,1,,,,,2161
83,55,peach seeds,xrf,ti,rushes,oven dry + knife mill (2mm),,ppm,154.0,1,1,,,,,2162
83,55,peach seeds,xrf,ba,rushes,oven dry + knife mill (2mm),,ppm,39.0,1,1,,,,,2163
86,16,peach stems / leaves,xrf,mg,rushes,oven dry + knife mill (2mm),,ppm,8173.333333333333,3,1,441.85216230469365,5.406021561639808,,,2164
86,16,peach stems / leaves,xrf,ca,rushes,oven dry + knife mill (2mm),,ppm,35966.666666666664,3,1,378.59388972001824,1.0526243458387903,,,2165
86,16,peach stems / leaves,xrf,k,rushes,oven dry + knife mill (2mm),,ppm,38700.0,3,1,360.5551275463989,0.9316669962439249,,,2166
86,16,peach stems / leaves,xrf,p,rushes,oven dry + knife mill (2mm),,ppm,2170.0,3,1,52.91502622129181,2.4384804710272725,,,2167
86,16,peach stems / leaves,xrf,s,rushes,oven dry + knife mill (2mm),,ppm,3143.3333333333335,3,1,55.075705472861024,1.75214333423736,,,2168
86,16,peach stems / leaves,xrf,si,rushes,oven dry + knife mill (2mm),,ppm,8683.333333333334,3,1,712.9048557369583,8.210036726337332,,,2169
86,16,peach stems / leaves,xrf,y,rushes,oven dry + knife mill (2mm),,ppm,8.0,3,1,2.0,25.0,,,2170
86,16,peach stems / leaves,xrf,cu,rushes,oven dry + knife mill (2mm),,ppm,67.66666666666667,3,1,3.7859388972001824,5.5949835919214514,,,2171
86,16,peach stems / leaves,xrf,u,rushes,oven dry + knife mill (2mm),,ppm,14.0,3,1,0.0,0.0,,,2172
86,16,peach stems / leaves,xrf,ti,rushes,oven dry + knife mill (2mm),,ppm,289.5,2,1,71.4177848998413,24.669355751240516,,,2173
86,16,peach stems / leaves,xrf,al,rushes,oven dry + knife mill (2mm),,ppm,2006.6666666666667,3,1,552.2982286168708,27.523167539046717,,,2174
86,16,peach stems / leaves,xrf,rb,rushes,oven dry + knife mill (2mm),,ppm,13.666666666666666,3,1,1.5275252316519468,11.177013890136196,,,2175
86,16,peach stems / leaves,xrf,sr,rushes,oven dry + knife mill (2mm),,ppm,216.33333333333334,3,1,4.932882862316247,2.2802232029196827,,,2176
86,16,peach stems / leaves,xrf,pb,rushes,oven dry + knife mill (2mm),,ppm,4.0,2,1,0.0,0.0,,,2177
86,16,peach stems / leaves,xrf,fe,rushes,oven dry + knife mill (2mm),,ppm,1656.6666666666667,3,1,223.6813209307682,13.501890599442747,,,2178
86,16,peach stems / leaves,xrf,mn,rushes,oven dry + knife mill (2mm),,ppm,164.0,3,1,15.874507866387544,9.679577967309479,,,2179
86,16,peach stems / leaves,xrf,zn,rushes,oven dry + knife mill (2mm),,ppm,86.0,3,1,3.4641016151377544,4.02802513388111,,,2180
86,16,peach stems / leaves,xrf,th,rushes,oven dry + knife mill (2mm),,ppm,38.333333333333336,3,1,2.516611478423583,6.565073421974564,,,2181
86,16,peach stems / leaves,xrf,ba,rushes,oven dry + knife mill (2mm),,ppm,67.0,3,1,11.135528725660043,16.62019212785081,,,2182
86,16,peach stems / leaves,xrf,pr,rushes,oven dry + knife mill (2mm),,ppm,147.0,1,1,,,,,2183
86,16,peach stems / leaves,xrf,co,rushes,oven dry + knife mill (2mm),,ppm,32.0,1,1,,,,,2184
50,25,almond hulls,icp,na,tiny,,,ppm,-131.3,2,1,135.34023791910522,-103.07710427959269,,,2185
50,25,almond hulls,icp,s,tiny,,,ppm,254.5,2,1,7.7781745930520225,3.05625720748606,,,2186
50,25,almond hulls,icp,fe,tiny,,,ppm,18.05,2,1,0.3535533905932738,1.9587445462231234,,,2187
50,25,almond hulls,icp,mn,tiny,,,ppm,14.5,2,1,0.7071067811865476,4.876598490941707,,,2188
50,25,almond hulls,icp,k,tiny,,,ppm,21750.0,2,1,494.9747468305833,2.2757459624394634,,,2189
50,25,almond hulls,icp,mg,tiny,,,ppm,690.5,2,1,30.405591591021544,4.403416595368797,,,2190
50,25,almond hulls,icp,nd,tiny,,,ppm,7.0,2,1,0.0,0.0,,,2191
50,25,almond hulls,icp,ti,tiny,,,ppm,0.0,2,1,0.0,,,,2192
50,25,almond hulls,icp,si,tiny,,,ppm,18.05,2,1,0.3535533905932738,1.9587445462231234,,,2193
50,25,almond hulls,icp,cu,tiny,,,ppm,11.0,2,1,0.0,0.0,,,2194
50,25,almond hulls,icp,p,tiny,,,ppm,683.0,2,1,19.79898987322333,2.8988272142347484,,,2195
50,25,almond hulls,icp,ca,tiny,,,ppm,1600.0,2,1,28.284271247461902,1.7677669529663689,,,2196
50,25,almond hulls,icp,al,tiny,,,ppm,14.0,2,1,0.0,0.0,,,2197
50,25,almond hulls,icp,zn,tiny,,,ppm,7.225,2,1,0.1626345596729056,2.2509973657149565,,,2198
52,7,sargassum,icp,ca,hairpin,,,ppm,42000.0,2,1,141.4213562373095,0.3367175148507369,,,2199
52,7,sargassum,icp,ti,hairpin,,,ppm,0.0,2,1,0.0,,,,2200
52,7,sargassum,icp,al,hairpin,,,ppm,124.5,2,1,31.81980515339464,25.558076428429427,,,2201
52,7,sargassum,icp,s,hairpin,,,ppm,11350.0,2,1,70.71067811865476,0.6230015693273546,,,2202
52,7,sargassum,icp,si,hairpin,,,ppm,10.8,2,1,0.0,0.0,,,2203
52,7,sargassum,icp,mn,hairpin,,,ppm,32.15,2,1,0.21213203435596223,0.659819702506881,,,2204
52,7,sargassum,icp,mg,hairpin,,,ppm,9200.0,2,1,0.0,0.0,,,2205
52,7,sargassum,icp,p,hairpin,,,ppm,869.5,2,1,198.69700551341987,22.851869524257605,,,2206
52,7,sargassum,icp,nd,hairpin,,,ppm,70.0,2,1,2.8284271247461903,4.040610178208843,,,2207
52,7,sargassum,icp,cu,hairpin,,,ppm,11.0,2,1,0.0,0.0,,,2208
52,7,sargassum,icp,k,hairpin,,,ppm,48200.0,1,1,,,,,2209
52,7,sargassum,icp,fe,hairpin,,,ppm,242.5,2,1,12.020815280171307,4.957037228936621,,,2210
52,7,sargassum,icp,na,hairpin,,,ppm,15900.0,1,1,,,,,2211
52,7,sargassum,icp,zn,hairpin,,,ppm,16.15,2,1,2.474873734152915,15.32429556751031,,,2212
70,31,almond shells,icp,na,humorous,,,ppm,-195.0,2,1,22.627416997969522,-11.603803588702318,,,2213
70,31,almond shells,icp,nd,humorous,,,ppm,7.155,2,1,0.007071067811865324,0.09882694356205904,,,2214
70,31,almond shells,icp,s,humorous,,,ppm,221.0,3,2,43.09292285283048,19.499060114402933,51.97234841721124,23.51689973629468,"2215,2240"
70,31,almond shells,icp,cu,humorous,,,ppm,9.733333333333333,3,2,1.6743157806499145,17.201874458732,2.0506096654409873,21.067907521653982,"2216,2224"
70,31,almond shells,icp,ti,humorous,,,ppm,0.0,2,1,0.0,,,,2217
70,31,almond shells,icp,k,humorous,,,pc,1.76,1,1,,,,,2218
70,31,almond shells,icp,k,humorous,,,ppm,14233.333333333334,3,2,2926.317367158479,20.559606795024443,3570.889244992065,25.088214836009826,"2219,2230"
70,31,almond shells,icp,p,humorous,,,ppm,656.0,3,2,193.88398592973067,29.55548566001992,184.55486988968892,28.13336431245258,"2220,2239"
70,31,almond shells,icp,mn,humorous,,,ppm,12.033333333333331,3,2,2.3094010767585034,19.19169869882413,2.8284271247461903,23.504934554677483,"2221,2225"
70,31,almond shells,icp,si,humorous,,,ppm,18.0,2,1,0.0,0.0,,,2222
70,31,almond shells,icp,al,humorous,,,ppm,46.5,2,1,35.35533905932738,76.03298722435994,,,2223
70,31,almond shells,icp,ca,humorous,,,ppm,2196.6666666666665,3,2,510.7184482014854,23.249701739066104,618.7184335382291,28.16624128398615,"2226,2237"
70,31,almond shells,icp,ca,humorous,,,pc,0.278,1,1,,,,,2227
70,31,almond shells,icp,mg,humorous,,,ppm,645.3333333333334,3,2,117.85725829720177,18.26300490142589,142.8355697996826,22.133611022678085,"2228,2235"
70,31,almond shells,icp,fe,humorous,,,ppm,126.0,3,2,193.98969044771425,153.96007178390022,237.58787847867995,188.56180831641268,"2229,2236"
70,31,almond shells,icp,zn,humorous,,,ppm,5.033333333333333,3,2,1.7897858344878397,35.558658963334565,2.192031021678297,43.550285198906565,"2231,2232"
70,31,almond shells,icp,b,humorous,,,ppm,57.6,1,1,,,,,2233
70,31,almond shells,icp,mg,humorous,,,pc,0.078,1,1,,,,,2234
70,31,almond shells,icp,p,humorous,,,pc,0.083,1,1,,,,,2238
71,25,almond hulls,icp,p,humorous,,,pc,0.1005,2,1,0.0007071067811865482,0.7035888370015404,,,2241
71,25,almond hulls,icp,p,humorous,,,ppm,978.25,4,2,149.03774689654966,15.23513896208021,37.83021279348029,3.8671313870156188,"2242,2262"
71,25,almond hulls,icp,k,humorous,,,pc,3.015,2,1,0.06363961030678918,2.110766511004616,,,2243
71,25,almond hulls,icp,k,humorous,,,ppm,28133.333333333332,3,2,3521.836642056717,12.518376689775062,4277.996026178613,15.206147012483221,"2244,2258"
71,25,almond hulls,icp,fe,humorous,,,ppm,75.45,4,2,70.4956499840002,93.4335983883369,86.33773798287746,114.43040156776337,"2245,2268"
71,25,almond hulls,icp,mn,humorous,,,ppm,11.575,4,2,0.8098353742170892,6.996417919802067,0.9545941546018388,8.247033733061244,"2246,2256"
71,25,almond hulls,icp,mg,humorous,,,ppm,981.75,4,2,91.12765771158611,9.282165287658376,110.66221125569469,11.271933919602208,"2247,2255"
71,25,almond hulls,icp,cu,humorous,,,ppm,6.125,4,2,3.271467560591118,53.411715274957025,1.9445436482630056,31.747651400212334,"2248,2250"
71,25,almond hulls,icp,al,humorous,,,ppm,16.0,2,1,2.8284271247461903,17.67766952966369,,,2249
71,25,almond hulls,icp,nd,humorous,,,ppm,7.5,2,1,4.949747468305833,65.99663291074444,,,2251
71,25,almond hulls,icp,s,humorous,,,ppm,298.25,4,2,12.284814474246922,4.118965456579018,9.545941546018392,3.2006509793858813,"2252,2265"
71,25,almond hulls,icp,zn,humorous,,,ppm,4.2975,4,2,0.8152862482997408,18.97117506223946,0.9934850275670991,23.11774351523209,"2253,2259"
71,25,almond hulls,icp,mg,humorous,,,pc,0.106,2,1,0.0,0.0,,,2254
71,25,almond hulls,icp,ti,humorous,,,ppm,0.0,2,1,0.0,,,,2257
71,25,almond hulls,icp,ca,humorous,,,pc,0.2425,2,1,0.0035355339059327407,1.4579521261578312,,,2260
71,25,almond hulls,icp,ca,humorous,,,ppm,2227.5,4,2,235.9908190304586,10.594425096765818,279.30717856868625,12.539042808919698,"2261,2266"
71,25,almond hulls,icp,si,humorous,,,ppm,21.6,2,1,0.0,0.0,,,2263
71,25,almond hulls,icp,na,humorous,,,ppm,36.0,1,1,,,,,2264
71,25,almond hulls,icp,b,humorous,,,ppm,137.0,2,1,0.0,0.0,,,2267
56,33,sweet potato culls,icp,mn,tackle,,,ppm,12.333333333333334,3,2,2.8290163190291664,22.93797015429054,3.464823227814083,28.093161306600674,"2269,2286"
56,33,sweet potato culls,icp,cu,tackle,,,ppm,9.533333333333333,3,2,2.02072594216369,21.196425966751992,2.4748737341529154,25.960213994611003,"2270,2284"
56,33,sweet potato culls,icp,p,tackle,,,ppm,2816.6666666666665,3,2,514.8138822267066,18.277415937042836,173.24116139070415,6.150573777184763,"2271,2280"
56,33,sweet potato culls,icp,p,tackle,,,pc,0.298,1,1,,,,,2272
56,33,sweet potato culls,icp,fe,tackle,,,ppm,37.5,3,2,33.77499074759311,90.06664199358163,41.36574669941303,110.30865786510142,"2273,2281"
56,33,sweet potato culls,icp,na,tackle,,,ppm,1195.0,2,1,77.78174593052023,6.508932713851065,,,2274
56,33,sweet potato culls,icp,al,tackle,,,ppm,12.5,2,1,2.545584412271572,20.364675298172575,,,2275
56,33,sweet potato culls,icp,ti,tackle,,,ppm,0.0,2,1,0.0,,,,2276
56,33,sweet potato culls,icp,ca,tackle,,,ppm,2843.3333333333335,3,2,404.63975747982715,14.231175526840346,494.9747468305833,17.4082560432796,"2277,2288"
56,33,sweet potato culls,icp,mg,tackle,,,ppm,1250.0,3,2,130.7669683062202,10.461357464497617,159.0990257669732,12.727922061357855,"2278,2296"
56,33,sweet potato culls,icp,nd,tackle,,,ppm,10.7,2,1,0.0,0.0,,,2279
56,33,sweet potato culls,icp,si,tackle,,,ppm,25.0,2,1,0.0,0.0,,,2282
56,33,sweet potato culls,icp,k,tackle,,,ppm,16700.0,3,2,2773.0849247724095,16.60529895073299,3394.1125496954282,20.3240272436852,"2283,2293"
56,33,sweet potato culls,icp,zn,tackle,,,ppm,14.799999999999999,3,2,1.385640646055101,9.362436797669602,1.6970562748477132,11.466596451673738,"2285,2290"
56,33,sweet potato culls,icp,b,tackle,,,ppm,9.1,1,1,,,,,2287
56,33,sweet potato culls,icp,ca,tackle,,,pc,0.331,1,1,,,,,2289
56,33,sweet potato culls,icp,s,tackle,,,ppm,1126.6666666666667,3,2,117.1893055416463,10.401417651625412,141.4213562373095,12.55219138200972,"2291,2292"
56,33,sweet potato culls,icp,k,tackle,,,pc,1.99,1,1,,,,,2294
56,33,sweet potato culls,icp,mg,tackle,,,pc,0.14,1,1,,,,,2295
64,23,grape pomace,icp,na,ebony,,,ppm,-240.5,2,1,4.949747468305833,-2.0581070554286205,,,2297
64,23,grape pomace,icp,mn,ebony,,,ppm,7.3999999999999995,3,2,0.6928203230275505,9.362436797669602,0.8485281374238566,11.466596451673738,"2298,2316"
64,23,grape pomace,icp,ti,ebony,,,ppm,4.0,2,1,0.0,0.0,,,2299
64,23,grape pomace,icp,si,ebony,,,ppm,26.65,2,1,2.616295090390225,9.817242365441746,,,2300
64,23,grape pomace,icp,al,ebony,,,ppm,18.0,2,1,0.0,0.0,,,2301
64,23,grape pomace,icp,p,ebony,,,pc,0.237,1,1,,,,,2302
64,23,grape pomace,icp,p,ebony,,,ppm,2013.3333333333333,3,2,337.09543653590646,16.74315082131986,378.3021279348029,18.78984079146372,"2303,2306"
64,23,grape pomace,icp,zn,ebony,,,ppm,12.133333333333333,3,2,1.8339392937971892,15.114884289537276,0.6717514421272196,5.536412984564997,"2304,2315"
64,23,grape pomace,icp,fe,ebony,,,ppm,66.96666666666665,3,2,94.44185159839536,141.02815071935598,115.64731406305985,172.69384877510186,"2305,2313"
64,23,grape pomace,icp,mg,ebony,,,pc,0.098,1,1,,,,,2307
64,23,grape pomace,icp,mg,ebony,,,ppm,887.0,3,2,80.55432949258531,9.0816605966838,98.64139597552338,11.120788723283358,"2308,2309"
64,23,grape pomace,icp,k,ebony,,,ppm,23966.666666666668,3,2,3758.102358017053,15.68053835055794,4596.194077712559,19.177443996019022,"2310,2320"
64,23,grape pomace,icp,k,ebony,,,pc,2.83,1,1,,,,,2311
64,23,grape pomace,icp,ca,ebony,,,ppm,2986.6666666666665,3,2,384.75100173142283,12.88228800440032,470.2260094890541,15.744174424856721,"2312,2324"
64,23,grape pomace,icp,nd,ebony,,,ppm,7.0,2,1,0.0,0.0,,,2314
64,23,grape pomace,icp,cu,ebony,,,ppm,9.133333333333333,3,2,2.0132891827388666,22.043312219768612,0.2828427124746193,3.096818019795102,"2317,2322"
64,23,grape pomace,icp,b,ebony,,,ppm,42.1,1,1,,,,,2318
64,23,grape pomace,icp,s,ebony,,,ppm,1053.6666666666667,3,2,166.13348047077486,15.767176254739782,197.63634534164004,18.757008415846887,"2319,2321"
64,23,grape pomace,icp,ca,ebony,,,pc,0.343,1,1,,,,,2323
49,31,almond shells,icp,al,tiny,,,ppm,39.5,2,1,0.7071067811865476,1.790143749839361,,,2325
49,31,almond shells,icp,zn,tiny,,,ppm,10.7,2,1,0.0,0.0,,,2326
49,31,almond shells,icp,ca,tiny,,,ppm,3510.0,2,1,70.71067811865476,2.014549234149708,,,2327
49,31,almond shells,icp,si,tiny,,,ppm,16.049999999999997,2,1,2.616295090390225,16.30090398997025,,,2328
49,31,almond shells,icp,fe,tiny,,,ppm,48.65,2,1,3.0405591591021524,6.249864664135976,,,2329
49,31,almond shells,icp,ti,tiny,,,ppm,0.0,2,1,0.0,,,,2330
49,31,almond shells,icp,k,tiny,,,ppm,21050.0,2,1,494.9747468305833,2.351423975442201,,,2331
49,31,almond shells,icp,p,tiny,,,ppm,859.5,2,1,17.67766952966369,2.05673874690677,,,2332
49,31,almond shells,icp,nd,tiny,,,ppm,11.0,2,1,0.0,0.0,,,2333
49,31,almond shells,icp,mn,tiny,,,ppm,14.0,2,1,0.0,0.0,,,2334
49,31,almond shells,icp,na,tiny,,,ppm,114.5,2,1,4.949747468305833,4.322923553105531,,,2335
49,31,almond shells,icp,cu,tiny,,,ppm,9.0,2,1,2.8284271247461903,31.42696805273545,,,2336
49,31,almond shells,icp,mg,tiny,,,ppm,650.5,2,1,0.7071067811865476,0.1087020416889389,,,2337
49,31,almond shells,icp,s,tiny,,,ppm,339.5,2,1,4.949747468305833,1.4579521261578299,,,2338
59,37,tomato pomace,icp,nd,oakleaf,,,ppm,3.5149999999999997,2,1,0.049497474683058214,1.408178511609053,,,2339
59,37,tomato pomace,icp,mg,oakleaf,,,ppm,2213.3333333333335,3,2,35.11884584284247,1.5866948422970995,3.5355339059327378,0.1597379776776839,"2340,2347"
59,37,tomato pomace,icp,al,oakleaf,,,ppm,3.24,2,1,0.33941125496954283,10.475656017578482,,,2341
59,37,tomato pomace,icp,p,oakleaf,,,ppm,3410.0,3,2,390.0,11.436950146627565,222.73863607376248,6.531924811547286,"2342,2365"
59,37,tomato pomace,icp,s,oakleaf,,,ppm,1596.6666666666667,3,2,98.65765724632494,6.178976445490079,120.20815280171308,7.528694329961152,"2343,2366"
59,37,tomato pomace,icp,zn,oakleaf,,,ppm,35.300000000000004,3,2,6.683561924602779,18.933603185843566,3.6062445840513933,10.215990323091765,"2344,2353"
59,37,tomato pomace,icp,ca,oakleaf,,,ppm,1526.6666666666667,3,2,83.2666399786453,5.45414672349205,28.284271247461902,1.8526815227595133,"2345,2356"
59,37,tomato pomace,icp,mg,oakleaf,,,pc,0.221,1,1,,,,,2346
59,37,tomato pomace,icp,k,oakleaf,,,ppm,6240.0,3,2,393.44631145812,6.305229350290385,381.8376618407357,6.119193298729739,"2348,2350"
59,37,tomato pomace,icp,k,oakleaf,,,pc,0.66,1,1,,,,,2349
59,37,tomato pomace,icp,cu,oakleaf,,,ppm,9.533333333333333,3,2,1.266227994214839,13.28211182742838,1.5202795795510775,15.946988596689623,"2351,2359"
59,37,tomato pomace,icp,si,oakleaf,,,ppm,8.5,2,1,2.1213203435596424,24.956709924231088,,,2352
59,37,tomato pomace,icp,ti,oakleaf,,,ppm,3.5149999999999997,2,1,0.049497474683058214,1.408178511609053,,,2354
59,37,tomato pomace,icp,na,oakleaf,,,ppm,765.0,2,1,21.213203435596427,2.77296776935901,,,2355
59,37,tomato pomace,icp,ca,oakleaf,,,pc,0.15,1,1,,,,,2357
59,37,tomato pomace,icp,mn,oakleaf,,,ppm,35.800000000000004,3,2,3.304542328371661,9.23056516304933,1.697056274847713,4.740380655999197,"2358,2363"
59,37,tomato pomace,icp,fe,oakleaf,,,ppm,37.7,3,2,44.642916571389016,118.41622432729181,54.6239988466608,144.89124362509494,"2360,2362"
59,37,tomato pomace,icp,b,oakleaf,,,ppm,13.5,1,1,,,,,2361
59,37,tomato pomace,icp,p,oakleaf,,,pc,0.362,1,1,,,,,2364
48,25,almond hulls,icp,na,vibrant,,,ppm,-133.8,2,1,121.9052090765608,-91.11002173136083,,,2367
48,25,almond hulls,icp,al,vibrant,,,ppm,13.0,2,1,2.8284271247461903,21.757131728816848,,,2368
48,25,almond hulls,icp,fe,vibrant,,,ppm,12.649999999999999,2,1,2.7577164466275357,21.8001300128659,,,2369
48,25,almond hulls,icp,zn,vibrant,,,ppm,3.63,2,1,0.04242640687119289,1.1687715391513194,,,2370
48,25,almond hulls,icp,k,vibrant,,,ppm,17600.0,2,1,1697.0562748477141,9.642365197998377,,,2371
48,25,almond hulls,icp,s,vibrant,,,ppm,203.0,2,1,43.840620433565945,21.596364745598986,,,2372
48,25,almond hulls,icp,mn,vibrant,,,ppm,7.0,2,1,0.0,0.0,,,2373
48,25,almond hulls,icp,si,vibrant,,,ppm,14.5,2,1,4.949747468305833,34.13618943659195,,,2374
48,25,almond hulls,icp,ti,vibrant,,,ppm,0.0,2,1,0.0,,,,2375
48,25,almond hulls,icp,p,vibrant,,,ppm,508.5,2,1,57.27564927611035,11.263647841909606,,,2376
48,25,almond hulls,icp,ca,vibrant,,,ppm,1620.0,2,1,98.99494936611666,6.110799343587448,,,2377
48,25,almond hulls,icp,mg,vibrant,,,ppm,1065.0,2,1,63.63961030678928,5.975550263548289,,,2378
48,25,almond hulls,icp,cu,vibrant,,,ppm,7.0,2,1,0.0,0.0,,,2379
48,25,almond hulls,icp,nd,vibrant,,,ppm,5.5,2,1,2.1213203435596424,38.5694607919935,,,2380
47,31,almond shells,icp,s,vibrant,,,ppm,216.5,2,1,23.33452377915607,10.778071029633288,,,2381
47,31,almond shells,icp,cu,vibrant,,,ppm,11.0,2,1,0.0,0.0,,,2382
47,31,almond shells,icp,k,vibrant,,,ppm,15800.0,2,1,0.0,0.0,,,2383
47,31,almond shells,icp,mg,vibrant,,,ppm,575.5,2,1,2.1213203435596424,0.3686047512701377,,,2384
47,31,almond shells,icp,zn,vibrant,,,ppm,7.15,2,1,0.014142135623731277,0.19779210662561225,,,2385
47,31,almond shells,icp,mn,vibrant,,,ppm,9.0,2,1,2.8284271247461903,31.42696805273545,,,2386
47,31,almond shells,icp,si,vibrant,,,ppm,14.3,2,1,0.0,0.0,,,2387
47,31,almond shells,icp,nd,vibrant,,,ppm,7.0,2,1,0.0,0.0,,,2388
47,31,almond shells,icp,al,vibrant,,,ppm,16.0,2,1,2.8284271247461903,17.67766952966369,,,2389
47,31,almond shells,icp,fe,vibrant,,,ppm,25.0,2,1,4.949747468305833,19.79898987322333,,,2390
47,31,almond shells,icp,na,vibrant,,,ppm,-225.5,2,1,20.506096654409877,-9.093612707055378,,,2391
47,31,almond shells,icp,ca,vibrant,,,ppm,1900.0,2,1,70.71067811865476,3.7216146378239348,,,2392
47,31,almond shells,icp,ti,vibrant,,,ppm,2.0,2,1,2.8284271247461903,141.4213562373095,,,2393
47,31,almond shells,icp,p,vibrant,,,ppm,579.5,2,1,31.81980515339464,5.49090684269105,,,2394
55,22,walnut tree sticks,icp,cu,energetic,,,ppm,34.099999999999994,2,1,2.545584412271572,7.465056927482616,,,2395
55,22,walnut tree sticks,icp,nd,energetic,,,ppm,28.75,2,1,0.07071067811865576,0.24595018476054178,,,2396
55,22,walnut tree sticks,icp,na,energetic,,,ppm,9.0,2,1,2.8284271247461903,31.42696805273545,,,2397
55,22,walnut tree sticks,icp,mg,energetic,,,ppm,1290.0,2,1,56.568542494923804,4.38515833293983,,,2398
55,22,walnut tree sticks,icp,p,energetic,,,ppm,453.5,2,1,112.42997820866105,24.791615922527242,,,2399
55,22,walnut tree sticks,icp,mn,energetic,,,ppm,30.549999999999997,2,1,2.616295090390225,8.563977382619397,,,2400
55,22,walnut tree sticks,icp,fe,energetic,,,ppm,27.0,2,1,2.8284271247461903,10.475656017578483,,,2401
55,22,walnut tree sticks,icp,k,energetic,,,ppm,4325.0,2,1,148.49242404917499,3.43335084506763,,,2402
55,22,walnut tree sticks,icp,zn,energetic,,,ppm,9.0,2,1,2.8284271247461903,31.42696805273545,,,2403
55,22,walnut tree sticks,icp,ti,energetic,,,ppm,3.5949999999999998,2,1,0.007071067811865638,0.19669173329250733,,,2404
