replicate_group_id,sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,experiment_id,n_replicates,mean,median,standard_deviation,RSD_percent,min,max,range,values,source_record_ids,existing_QC_status,rsd_gt_10,rsd_gt_20,dixon_q_statistic,dixon_candidate_record_id,dixon_flag_0_05,dixon_status,rout_status,rout_status_reason
2016,131,11,pistachio stems & leaves,xrf,ce,tripod,oven dry + knife mill (2mm),,ppm,47.0,2,70.0,70.0,29.698484809834994,42.42640687119285,49.0,91.0,42.0,"49.0,91.0","(d4)61db,(d4)8033",pass,True,True,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2017,131,11,pistachio stems & leaves,xrf,si,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,2490.0,2460.0,226.4950330581225,9.096186066591263,2280.0,2730.0,450.0,"2730.0,2280.0,2460.0","(d4)64ba,(d4)b52c,(d4)fd22",pass,False,False,0.6,(d4)64ba,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2018,131,11,pistachio stems & leaves,xrf,fe,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,455.0,449.0,28.478061731796284,6.258914666328853,430.0,486.0,56.0,"430.0,486.0,449.0","(d4)7d65,(d4)f5aa,(d4)f6c8",pass,False,False,0.6607142857142857,(d4)f5aa,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2019,131,11,pistachio stems & leaves,xrf,th,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,36.0,35.0,1.7320508075688772,4.811252243246881,35.0,38.0,3.0,"35.0,35.0,38.0","(d4)7e04,(d4)9a5c,(d4)dd86",pass,False,False,1.0,(d4)dd86,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2020,131,11,pistachio stems & leaves,xrf,co,tripod,oven dry + knife mill (2mm),,ppm,47.0,1,13.0,13.0,,,13.0,13.0,0.0,13.0,(d4)866a,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2021,131,11,pistachio stems & leaves,xrf,mn,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,76.0,77.0,2.6457513110645907,3.4812517250849875,73.0,78.0,5.0,"78.0,73.0,77.0","(d4)9a61,(d4)b9a5,(d4)bd05",pass,False,False,0.8,(d4)b9a5,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2022,131,11,pistachio stems & leaves,xrf,ca,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,20500.0,19300.0,2253.885533916929,10.99456358008258,19100.0,23100.0,4000.0,"19100.0,23100.0,19300.0","(d4)bbf8,(d4)c26b,(d4)de8c",pass,True,False,0.95,(d4)c26b,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2023,131,11,pistachio stems & leaves,xrf,pr,tripod,oven dry + knife mill (2mm),,ppm,47.0,1,126.0,126.0,,,126.0,126.0,0.0,126.0,(d4)ff39,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2024,116,23,grape pomace,xrf,u,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,16.333333333333332,16.0,0.5773502691896258,3.5347975664670974,16.0,17.0,1.0,"17.0,16.0,16.0","(d6)0264,(d6)b6ae,(d6)d6dd",pass,False,False,1.0,(d6)0264,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2025,116,23,grape pomace,xrf,s,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,2403.333333333333,2410.0,60.277137733417085,2.508063983359934,2340.0,2460.0,120.0,"2460.0,2410.0,2340.0","(d6)054d,(d6)686c,(d6)c576",pass,False,False,0.5833333333333334,(d6)c576,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2026,116,23,grape pomace,xrf,rb,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,21.33333333333333,21.0,0.5773502691896258,2.706329386826371,21.0,22.0,1.0,"21.0,22.0,21.0","(d6)0612,(d6)3037,(d6)6143",pass,False,False,1.0,(d6)3037,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2027,116,23,grape pomace,xrf,sr,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,38.66666666666666,38.0,1.1547005383792517,2.98629449580841,38.0,40.0,2.0,"38.0,38.0,40.0","(d6)0aba,(d6)27ed,(d6)cdec",pass,False,False,1.0,(d6)cdec,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2028,116,23,grape pomace,xrf,co,rigging,oven dry + knife mill (2mm),,ppm,47.0,1,10.0,10.0,,,10.0,10.0,0.0,10.0,(d6)1de5,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2029,116,23,grape pomace,xrf,fe,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,188.33333333333331,190.0,7.637626158259733,4.055376721199858,180.0,195.0,15.0,"190.0,180.0,195.0","(d6)2297,(d6)2fcf,(d6)716e",pass,False,False,0.6666666666666666,(d6)2fcf,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2030,116,23,grape pomace,xrf,p,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,2760.0,2740.0,72.11102550927978,2.6127183155536158,2700.0,2840.0,140.0,"2700.0,2840.0,2740.0","(d6)39b5,(d6)a2fc,(d6)d90b",pass,False,False,0.7142857142857143,(d6)a2fc,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2031,116,23,grape pomace,xrf,cu,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,18.0,18.0,4.0,22.22222222222222,14.0,22.0,8.0,"18.0,22.0,14.0","(d6)3f05,(d6)52bb,(d6)cabd",pass,True,True,0.5,(d6)cabd,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2032,116,23,grape pomace,xrf,si,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,2073.333333333333,2220.0,344.2867022313429,16.6054679532802,1680.0,2320.0,640.0,"1680.0,2320.0,2220.0","(d6)3fe4,(d6)76d7,(d6)b47f",pass,True,False,0.84375,(d6)3fe4,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2033,116,23,grape pomace,xrf,th,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,46.66666666666666,45.0,3.785938897200183,8.112726208286107,44.0,51.0,7.0,"45.0,51.0,44.0","(d6)4c8c,(d6)6855,(d6)fdd3",pass,False,False,0.8571428571428571,(d6)6855,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2034,116,23,grape pomace,xrf,zn,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,22.0,22.0,1.0,4.545454545454546,21.0,23.0,2.0,"21.0,22.0,23.0","(d6)64af,(d6)aa9c,(d6)ddd8",pass,False,False,0.5,(d6)64af,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2035,116,23,grape pomace,xrf,ce,rigging,oven dry + knife mill (2mm),,ppm,47.0,1,90.0,90.0,,,90.0,90.0,0.0,90.0,(d6)7249,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2036,116,23,grape pomace,xrf,ba,rigging,oven dry + knife mill (2mm),,ppm,47.0,2,38.0,38.0,7.071067811865476,18.608073189119672,33.0,43.0,10.0,"43.0,33.0","(d6)755e,(d6)c135",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2037,116,23,grape pomace,xrf,mn,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,52.333333333333336,52.0,6.506407098647712,12.432625029263145,46.0,59.0,13.0,"52.0,59.0,46.0","(d6)7c46,(d6)dd9f,(d6)ebfb",pass,True,False,0.5384615384615384,(d6)dd9f,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2038,116,23,grape pomace,xrf,ca,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,5010.0,4990.0,111.35528725660043,2.2226604242834416,4910.0,5130.0,220.0,"4990.0,4910.0,5130.0","(d6)837b,(d6)9c4c,(d6)a9d3",pass,False,False,0.6363636363636364,(d6)a9d3,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2039,116,23,grape pomace,xrf,k,rigging,oven dry + knife mill (2mm),,ppm,47.0,3,9493.333333333334,9540.0,184.48125469362284,1.9432716435423751,9290.0,9650.0,360.0,"9540.0,9290.0,9650.0","(d6)8555,(d6)8bbf,(d6)d115",pass,False,False,0.6944444444444444,(d6)8bbf,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2040,116,23,grape pomace,xrf,la,rigging,oven dry + knife mill (2mm),,ppm,47.0,2,46.5,46.5,2.1213203435596424,4.561979233461597,45.0,48.0,3.0,"45.0,48.0","(d6)9ea0,(d6)c63c",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2041,116,23,grape pomace,xrf,mg,rigging,oven dry + knife mill (2mm),,ppm,47.0,1,3560.0,3560.0,,,3560.0,3560.0,0.0,3560.0,(d6)c80a,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2042,82,20,wheat straw,xrf,rb,wardrobe,knife mill (2mm),,ppm,47.0,3,54.66666666666666,53.0,3.785938897200183,6.925497982683261,52.0,59.0,7.0,"59.0,52.0,53.0","(da)0531,(da)4a0a,(da)79f2",pass,False,False,0.8571428571428571,(da)0531,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2043,153,3,pistachio shells,xrf,ca,tripod,knife mill (2mm),,ppm,47.0,3,553.6666666666666,743.0,328.80135847245725,59.386157460407695,174.0,744.0,570.0,"744.0,743.0,174.0","(da)0b06,(da)939f,(da)99ec",pass,True,True,0.9982456140350877,(da)99ec,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2044,82,20,wheat straw,xrf,ce,wardrobe,knife mill (2mm),,ppm,47.0,1,40.0,40.0,,,40.0,40.0,0.0,40.0,(da)0b57,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2045,153,3,pistachio shells,xrf,cu,tripod,knife mill (2mm),,ppm,47.0,3,5.666666666666667,6.0,0.5773502691896258,10.188534162169868,5.0,6.0,1.0,"6.0,6.0,5.0","(da)0b98,(da)2d9f,(da)3a75",pass,True,False,1.0,(da)3a75,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2046,82,20,wheat straw,xrf,ba,wardrobe,knife mill (2mm),,ppm,47.0,2,25.0,25.0,0.0,0.0,25.0,25.0,0.0,"25.0,25.0","(da)0c12,(da)d0cc",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2047,82,20,wheat straw,xrf,th,wardrobe,knife mill (2mm),,ppm,47.0,3,75.0,73.0,3.4641016151377544,4.618802153517006,73.0,79.0,6.0,"73.0,73.0,79.0","(da)0ed7,(da)2022,(da)caca",pass,False,False,1.0,(da)caca,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2048,153,3,pistachio shells,xrf,ce,tripod,knife mill (2mm),,ppm,47.0,2,61.5,61.5,14.849242404917495,24.145109601491864,51.0,72.0,21.0,"51.0,72.0","(da)12c5,(da)93db",pass,True,True,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2049,82,20,wheat straw,xrf,al,wardrobe,knife mill (2mm),,ppm,47.0,3,1770.0,1620.0,340.73450074801644,19.25053676542466,1530.0,2160.0,630.0,"1620.0,1530.0,2160.0","(da)198d,(da)357c,(da)9161",pass,True,False,0.8571428571428571,(da)9161,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2050,82,20,wheat straw,xrf,p,wardrobe,knife mill (2mm),,ppm,47.0,3,1310.0,1300.0,26.457513110645905,2.0196574893622827,1290.0,1340.0,50.0,"1290.0,1340.0,1300.0","(da)1b52,(da)b528,(da)e4be",pass,False,False,0.8,(da)b528,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2051,82,20,wheat straw,xrf,mo,wardrobe,knife mill (2mm),,ppm,47.0,3,10.0,10.0,1.0,10.0,9.0,11.0,2.0,"10.0,11.0,9.0","(da)1c17,(da)39e4,(da)92c4",pass,False,False,0.5,(da)92c4,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2052,153,3,pistachio shells,xrf,zn,tripod,knife mill (2mm),,ppm,47.0,3,6.0,6.0,1.0,16.666666666666664,5.0,7.0,2.0,"5.0,6.0,7.0","(da)1e2a,(da)3ef9,(da)ba22",pass,True,False,0.5,(da)1e2a,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2053,82,20,wheat straw,xrf,cu,wardrobe,knife mill (2mm),,ppm,47.0,3,12.666666666666666,12.0,1.1547005383792517,9.116056881941462,12.0,14.0,2.0,"12.0,12.0,14.0","(da)270d,(da)9a02,(da)c60a",pass,False,False,1.0,(da)c60a,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2054,82,20,wheat straw,xrf,zn,wardrobe,knife mill (2mm),,ppm,47.0,3,27.33333333333333,27.0,2.516611478423584,9.20711516496433,25.0,30.0,5.0,"27.0,30.0,25.0","(da)2796,(da)4458,(da)7f44",pass,False,False,0.6,(da)4458,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2055,82,20,wheat straw,xrf,u,wardrobe,knife mill (2mm),,ppm,47.0,3,22.33333333333333,23.0,1.1547005383792517,5.170300918116052,21.0,23.0,2.0,"23.0,23.0,21.0","(da)322a,(da)62a1,(da)7146",pass,False,False,1.0,(da)7146,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2056,82,20,wheat straw,xrf,pb,wardrobe,knife mill (2mm),,ppm,47.0,2,5.5,5.5,0.7071067811865476,12.856486930664502,5.0,6.0,1.0,"6.0,5.0","(da)35c4,(da)e97d",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2057,82,20,wheat straw,xrf,ca,wardrobe,knife mill (2mm),,ppm,47.0,3,6040.0,6170.0,233.88031127053,3.872190583949172,5770.0,6180.0,410.0,"5770.0,6180.0,6170.0","(da)3776,(da)a4aa,(da)d622",pass,False,False,0.975609756097561,(da)3776,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2058,153,3,pistachio shells,xrf,mn,tripod,knife mill (2mm),,ppm,47.0,3,22.0,24.0,4.358898943540674,19.81317701609397,17.0,25.0,8.0,"24.0,17.0,25.0","(da)3986,(da)57a9,(da)bb41",pass,True,False,0.875,(da)57a9,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2059,153,3,pistachio shells,xrf,s,tripod,knife mill (2mm),,ppm,47.0,3,1353.0,331.0,1781.4261141007223,131.66490126391147,318.0,3410.0,3092.0,"318.0,3410.0,331.0","(da)3b5c,(da)6931,(da)9ddc",pass,True,True,0.9957956015523933,(da)6931,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2060,153,3,pistachio shells,xrf,fe,tripod,knife mill (2mm),,ppm,47.0,2,17.0,17.0,2.8284271247461903,16.63780661615406,15.0,19.0,4.0,"19.0,15.0","(da)41e0,(da)571b",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2061,82,20,wheat straw,xrf,si,wardrobe,knife mill (2mm),,ppm,47.0,3,63900.0,65200.0,3724.244889907215,5.828239264330539,59700.0,66800.0,7100.0,"66800.0,65200.0,59700.0","(da)43d9,(da)89ee,(da)d588",pass,False,False,0.7746478873239436,(da)d588,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2062,82,20,wheat straw,xrf,k,wardrobe,knife mill (2mm),,ppm,47.0,3,39100.0,38800.0,519.6152422706632,1.3289392385438958,38800.0,39700.0,900.0,"38800.0,38800.0,39700.0","(da)47b8,(da)8e26,(da)eb64",pass,False,False,1.0,(da)eb64,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2063,153,3,pistachio shells,xrf,ba,tripod,knife mill (2mm),,ppm,47.0,2,26.5,26.5,4.949747468305833,18.67829233322956,23.0,30.0,7.0,"23.0,30.0","(da)4b37,(da)e024",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2064,153,3,pistachio shells,xrf,p,tripod,knife mill (2mm),,ppm,47.0,3,327.0,330.0,21.656407827707717,6.62275468737239,304.0,347.0,43.0,"347.0,304.0,330.0","(da)4c31,(da)d9d7,(da)f16c",pass,False,False,0.6046511627906976,(da)d9d7,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2065,82,20,wheat straw,xrf,s,wardrobe,knife mill (2mm),,ppm,47.0,3,2983.333333333333,3060.0,177.857620959388,5.96170796511915,2780.0,3110.0,330.0,"3060.0,3110.0,2780.0","(da)4eeb,(da)be82,(da)da10",pass,False,False,0.8484848484848485,(da)da10,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2066,153,3,pistachio shells,xrf,mo,tripod,knife mill (2mm),,ppm,47.0,2,5.0,5.0,1.4142135623730951,28.284271247461906,4.0,6.0,2.0,"4.0,6.0","(da)4f76,(da)8ead",pass,True,True,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2067,153,3,pistachio shells,xrf,si,tripod,knife mill (2mm),,ppm,47.0,3,624.0,762.0,285.243755409299,45.71214028995176,296.0,814.0,518.0,"296.0,762.0,814.0","(da)59ab,(da)a318,(da)ab11",pass,True,True,0.8996138996138996,(da)59ab,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2068,153,3,pistachio shells,xrf,rb,tripod,knife mill (2mm),,ppm,47.0,3,2.0,2.0,1.0,50.0,1.0,3.0,2.0,"2.0,1.0,3.0","(da)5d68,(da)6516,(da)82ee",pass,True,True,0.5,(da)6516,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2069,153,3,pistachio shells,xrf,th,tripod,knife mill (2mm),,ppm,47.0,3,45.0,44.0,2.6457513110645907,5.879447357921313,43.0,48.0,5.0,"48.0,43.0,44.0","(da)606e,(da)b117,(da)f06c",pass,False,False,0.8,(da)606e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2070,82,20,wheat straw,xrf,ti,wardrobe,knife mill (2mm),,ppm,47.0,2,300.0,300.0,21.213203435596427,7.071067811865476,285.0,315.0,30.0,"315.0,285.0","(da)61cb,(da)7524",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2071,82,20,wheat straw,xrf,mg,wardrobe,knife mill (2mm),,ppm,47.0,1,6960.0,6960.0,,,6960.0,6960.0,0.0,6960.0,(da)6a11,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2072,153,3,pistachio shells,xrf,al,tripod,knife mill (2mm),,ppm,47.0,3,550.3333333333334,544.0,102.6466430689934,18.651721938642048,451.0,656.0,205.0,"544.0,451.0,656.0","(da)6aa7,(da)9c26,(da)bdee",pass,True,False,0.5463414634146342,(da)bdee,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2073,153,3,pistachio shells,xrf,k,tripod,knife mill (2mm),,ppm,47.0,3,3062.6666666666665,4190.0,1978.636230673373,64.60501406203875,778.0,4220.0,3442.0,"778.0,4190.0,4220.0","(da)766d,(da)c32b,(da)c3ff",pass,True,True,0.9912841371295759,(da)766d,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2074,153,3,pistachio shells,xrf,la,tripod,knife mill (2mm),,ppm,47.0,2,39.0,39.0,1.4142135623730951,3.626188621469475,38.0,40.0,2.0,"40.0,38.0","(da)850e,(da)a637",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2075,82,20,wheat straw,xrf,mn,wardrobe,knife mill (2mm),,ppm,47.0,3,99.66666666666669,103.0,13.316656236958789,13.36119354878808,85.0,111.0,26.0,"111.0,103.0,85.0","(da)92ec,(da)b495,(da)fa17",pass,True,False,0.6923076923076923,(da)fa17,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2076,82,20,wheat straw,xrf,fe,wardrobe,knife mill (2mm),,ppm,47.0,3,888.0,892.0,52.11525688318153,5.868835234592515,834.0,938.0,104.0,"892.0,834.0,938.0","(da)981f,(da)a6b1,(da)c2cf",pass,False,False,0.5576923076923077,(da)a6b1,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2077,82,20,wheat straw,xrf,sr,wardrobe,knife mill (2mm),,ppm,47.0,3,23.0,23.0,0.0,0.0,23.0,23.0,0.0,"23.0,23.0,23.0","(da)9d3c,(da)a30e,(da)af45",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2078,153,3,pistachio shells,xrf,u,tripod,knife mill (2mm),,ppm,47.0,3,13.333333333333334,13.0,0.5773502691896257,4.330127018922193,13.0,14.0,1.0,"13.0,14.0,13.0","(da)a6ec,(da)b707,(da)e8db",pass,False,False,1.0,(da)b707,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2079,153,3,pistachio shells,xrf,pr,tripod,knife mill (2mm),,ppm,47.0,1,87.0,87.0,,,87.0,87.0,0.0,87.0,(da)abcf,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2080,153,3,pistachio shells,xrf,sr,tripod,knife mill (2mm),,ppm,47.0,1,3.0,3.0,,,3.0,3.0,0.0,3.0,(da)dc1d,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2081,82,20,wheat straw,xrf,la,wardrobe,knife mill (2mm),,ppm,47.0,1,33.0,33.0,,,33.0,33.0,0.0,33.0,(da)e384,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2082,82,20,wheat straw,xrf,pr,wardrobe,knife mill (2mm),,ppm,47.0,1,102.0,102.0,,,102.0,102.0,0.0,102.0,(da)f499,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2083,153,3,pistachio shells,xrf,ti,tripod,knife mill (2mm),,ppm,47.0,1,150.0,150.0,,,150.0,150.0,0.0,150.0,(da)f9ef,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2084,109,23,grape pomace,xrf,mg,,oven dry + knife mill (2mm),,ppm,47.0,1,3910.0,3910.0,,,3910.0,3910.0,0.0,3910.0,(ed)04fd,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2085,78,5,alfalfa,xrf,al,possessive,knife mill (2mm),,ppm,47.0,3,1623.3333333333333,1660.0,197.56855350316596,12.170547443726855,1410.0,1800.0,390.0,"1410.0,1800.0,1660.0","(ed)054d,(ed)4efd,(ed)523f",pass,True,False,0.6410256410256411,(ed)054d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2086,78,5,alfalfa,xrf,mo,possessive,knife mill (2mm),,ppm,47.0,3,8.333333333333334,9.0,3.055050463303893,36.66060555964671,5.0,11.0,6.0,"5.0,11.0,9.0","(ed)057d,(ed)83de,(ed)a8cd",pass,True,True,0.6666666666666666,(ed)057d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2087,78,5,alfalfa,xrf,co,possessive,knife mill (2mm),,ppm,47.0,1,17.0,17.0,,,17.0,17.0,0.0,17.0,(ed)0a86,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2088,109,23,grape pomace,xrf,k,,oven dry + knife mill (2mm),,ppm,47.0,3,19233.33333333333,19100.0,321.45502536643187,1.6713432861339614,19000.0,19600.0,600.0,"19600.0,19000.0,19100.0","(ed)0c65,(ed)56d3,(ed)6849",pass,False,False,0.8333333333333334,(ed)0c65,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2089,109,23,grape pomace,xrf,la,,oven dry + knife mill (2mm),,ppm,47.0,2,53.0,53.0,12.727922061357855,24.01494728558086,44.0,62.0,18.0,"62.0,44.0","(ed)0cb7,(ed)2472",pass,True,True,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2090,78,5,alfalfa,xrf,sr,possessive,knife mill (2mm),,ppm,47.0,3,108.33333333333331,110.0,2.8867513459481287,2.664693550105965,105.0,110.0,5.0,"110.0,110.0,105.0","(ed)0cd3,(ed)53ff,(ed)ec76",pass,False,False,1.0,(ed)ec76,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
